NAME_0,NAME_1,NAME_2,longitude,latitude
India,Meghalaya,South West Garo Hills,89.94024925133904,25.4538145006341
India,Meghalaya,South West Khasi Hills,91.25025296860767,25.322473434744705
India,Meghalaya,West Garo Hills,90.18507753681763,25.61925164929274
India,Meghalaya,West Khasi Hills,91.26107581528247,25.602711927956786
India,Mizoram,Aizawl,92.8880736505241,23.836556335954988
India,Mizoram,Champhai,93.23731282304469,23.540237433386206
India,Mizoram,Kolasib,92.72764521571195,24.200562387631788
India,Mizoram,Lunglei,92.72407432832657,22.97405797767248
India,Mizoram,Mamit,92.46779537834564,23.755070577053804
India,Mizoram,Saiha,93.01462211722969,22.379360099935717
India,Mizoram,Serchhip,92.94708529227802,23.290033944936567
India,Nagaland,Dimapur,93.78742060213504,25.777667530904097
India,Nagaland,Kiphire,94.82571786397311,25.848550065109354
India,Nagaland,Kohima,94.10649881430474,25.767011941367972
India,Nagaland,Longleng,94.80286425647903,26.554892729048476
India,Nagaland,Mokokchung,94.53166014142847,26.477106223881886
India,Nagaland,Mon,95.02184913347361,26.68463756955956
India,Nagaland,Peren,93.61724357785337,25.49784814641256
India,Nagaland,Phek,94.53819510148526,25.652322239155403
India,Nagaland,Tuensang,94.88852416823107,26.17328254570548
India,Nagaland,Wokha,94.19261076721396,26.18961382382432
India,Nagaland,Zunheboto,94.48657926011641,26.00832708485097
India,Odisha,Baleshwar,86.90431344946349,21.48889819557619
India,Odisha,Bargarh,83.34625904177067,21.216645267312824
India,Odisha,Bhadrak,86.61670396404787,20.978616409085603
India,Odisha,Cuttack,85.69853953013397,20.443631214515364
India,Odisha,Dhenkanal,85.52026558769336,20.820109359608786
India,Odisha,Gajapati,84.15327987479188,19.165091431994774
India,Odisha,Ganjam,84.6586817602201,19.62176157839839
India,Odisha,Jagatsinghapur,86.32996117628086,20.21632255512924
India,Odisha,Jharsuguda,83.94776380648877,21.802840992440103
India,Odisha,Kalahandi,83.10171506720413,19.861868710730104
India,Odisha,Kandhamal,84.04012346658865,20.12263115447912
India,Odisha,Kendrapara,86.60466781865064,20.546886541390798
India,Odisha,Kendujhar,85.69919560823807,21.532253286441957
India,Odisha,Khordha,85.50524787294837,20.082552058320424
India,Odisha,Koraput,82.70720620183133,18.81116545025684
India,Odisha,Malkangiri,81.94802601190892,18.250500726496558
India,Odisha,Mayurbhanj,86.40586500852463,21.89067337663891
India,Odisha,Nabarangapur,82.329958098403,19.582510059797848
India,Odisha,Nayagarh,84.99291440233154,20.206194093236398
India,Odisha,Nuapada,82.57086358488127,20.461488542383428
India,Odisha,Puri,85.6984213786447,19.865765487931334
India,Odisha,Rayagada,83.50626509940935,19.35501693213399
India,Odisha,Sambalpur,84.27427710324017,21.447530852434312
India,Odisha,Sundargarh,84.5039283722222,22.076666009935153
India,Puducherry,Karaikal,79.79652665488685,10.91349373635471
India,Punjab,Amritsar,74.8933504248464,31.704498902199802
India,Punjab,Barnala,75.4932599235611,30.39922726325721
India,Punjab,Faridkot,74.76789177691722,30.61109605504741
India,Punjab,Fatehgarh Sahib,76.34949282945507,30.635638975022744
India,Punjab,Fazilka,74.14718789910856,30.257383855845042
India,Punjab,Gurdaspur,75.27919348565348,31.913703004289296
India,Punjab,Hoshiarpur,75.84461182590111,31.627329060797123
India,Punjab,Jalandhar,75.55370722794473,31.21380783505912
India,Punjab,Kapurthala,75.38977808103662,31.354827862527763
India,Punjab,Ludhiana,75.82411703478901,30.81069297376781
India,Punjab,Mansa,75.42839021735497,29.91072749945713
India,Punjab,Moga,75.15800306594367,30.76706397814183
India,Punjab,Pathankot,75.61441492801573,32.30267931989938
India,Punjab,Patiala,76.34884272203519,30.284001040929414
India,Punjab,Sangrur,75.85735300163527,30.21547981340299
India,Punjab,Tarn Taran,74.83632261067066,31.336005409575495
India,Rajasthan,Ajmer,74.7642518496749,26.228079924152574
India,Rajasthan,Alwar,76.5980045061927,27.596824485739024
India,Rajasthan,Banswara,74.36533615045684,23.477188405771546
India,Rajasthan,Baran,76.75188847027252,25.00045972653836
India,Rajasthan,Barmer,71.47896025496412,25.730182500356023
India,Rajasthan,Bharatpur,77.27077342680104,27.251200463820265
India,Rajasthan,Bhilwara,74.72686550519877,25.48307293808443
India,Rajasthan,Bikaner,73.07660017701343,28.19102754492459
India,Rajasthan,Bundi,75.77371292437864,25.474335002199137
India,Rajasthan,Churu,74.56158047892409,28.292704667032503
India,Rajasthan,Dausa,76.51993412554887,26.86609400222367
India,Rajasthan,Dungarpur,73.85793495842827,23.734164323228434
India,Rajasthan,Hanumangarh,74.59694825890871,29.2401410479418
India,Rajasthan,Jaipur,75.71827969040989,26.98375164272401
India,Rajasthan,Jaisalmer,70.90052935296472,27.070295779555025
India,Rajasthan,Jhalawar,76.19371570155242,24.333123599201496
India,Rajasthan,Jodhpur,72.78783352555263,26.749049674918293
India,Rajasthan,Karauli,76.93956151085314,26.52226616813793
India,Rajasthan,Kota,76.12541623594456,25.128637179086198
India,Rajasthan,Nagaur,74.18374438811149,27.066399843050814
India,Rajasthan,Pali,73.52097224079232,25.708695748836114
India,Rajasthan,Pratapgarh,74.68122926653884,24.030864738773232
India,Rajasthan,Pratapgarh,74.68122926653884,24.030864738773232
India,Rajasthan,Rajsamand,73.8753186719125,25.1974250625192
India,Rajasthan,Sawai Madhopur,76.44437776619054,26.192758980298237
India,Rajasthan,Sikar,75.28126187001484,27.64002140525754
India,Rajasthan,Sirohi,72.77903187084053,24.758427123248094
India,Rajasthan,Tonk,75.66734050527435,26.150000447218062
India,Rajasthan,Udaipur,73.71456744949099,24.41103686128349
India,Tamil Nadu,Ariyalur,79.22818711371312,11.146720099018644
India,Tamil Nadu,Coimbatore,76.93088902949748,10.826766505326752
India,Tamil Nadu,Cuddalore,79.44522850321525,11.525092972415624
India,Tamil Nadu,Dharmapuri,78.18379797312492,12.086370205588018
India,Tamil Nadu,Dindigul,77.80498330785514,10.379260158336583
India,Tamil Nadu,Erode,77.40362306439107,11.494909201156858
India,Tamil Nadu,Kanniyakumari,77.34650879524867,8.306035715094318
India,Tamil Nadu,Karur,78.11836937868738,10.831786305026782
India,Tamil Nadu,Krishnagiri,78.02161189332627,12.479197290654158
India,Tamil Nadu,Madurai,77.9895652786941,9.909971375903957
India,Tamil Nadu,Namakkal,78.1224831516352,11.305296147359385
India,Tamil Nadu,Perambalur,78.87775870110787,11.260483260477082
India,Tamil Nadu,Pudukkottai,78.86659365075866,10.342065199575618
India,Tamil Nadu,Ramanathapuram,78.6803398857528,9.442918449418947
India,Tamil Nadu,Salem,78.2091607389948,11.66309337908857
India,Tamil Nadu,Thanjavur,79.22359063611106,10.65524982779384
India,Tamil Nadu,The Nilgiris,76.63281167845538,11.448384731421415
India,Tamil Nadu,Theni,77.42393232021152,9.880751439386074
India,Tamil Nadu,Thoothukkudi,77.98821474490988,8.877432957597316
India,Tamil Nadu,Tiruchirappalli,78.5549139379254,10.876685258615959
India,Tamil Nadu,Tirunelveli,77.5230643359691,8.790112729709472
India,Tamil Nadu,Tiruppur,77.35244426629049,10.845590766287895
India,Tamil Nadu,Tiruvannamalai,79.15445865404288,12.418655269773689
India,Tamil Nadu,Vellore,78.998148204564,12.800637803865278
India,Telangana,Adilabad,78.96672966506826,19.25443302478288
India,Telangana,Karimnagar,79.23473572268674,18.546226728030625
India,Telangana,Khammam,80.67908802834118,17.590040390931957
India,Telangana,Medak,78.21079722029222,17.884860149016195
India,Telangana,Nalgonda,79.28145060165554,17.061890098323587
India,Telangana,Nizamabad,78.13937539271663,18.523969408729673
India,Telangana,Warangal,79.79165863343599,17.949973834478126
India,Tripura,Dhalai,91.91048295516893,23.8213103017395
India,Tripura,Gomati,91.61899516983186,23.505397912667316
India,Tripura,Khowai,91.65575278744626,23.94430230985945
India,Tripura,North Tripura,92.21507828814599,24.09858201260025
India,Tripura,South Tripura,91.58337256495443,23.200271254854368
India,Tripura,West Tripura,91.39840782801119,23.876865942404866
India,Uttar Pradesh,Agra,78.06292449172216,27.007505137477768
India,Uttar Pradesh,Aligarh,78.07718214139432,27.92616555667281
India,Uttar Pradesh,Ambedkar Nagar,82.65982592116703,26.423722608454025
India,Uttar Pradesh,Amethi,81.63081442133543,26.286783997073833
India,Uttar Pradesh,Amroha,78.34914672262201,28.84339731392857
India,Uttar Pradesh,Auraiya,79.44951043977319,26.64988022874674
India,Uttar Pradesh,Azamgarh,83.04119512160061,26.055238356369554
India,Uttar Pradesh,Baghpat,77.30256931443404,29.06000667455899
India,Uttar Pradesh,Bahraich,81.4126191779698,27.7414724386347
India,Uttar Pradesh,Ballia,84.0968578077093,25.877455234314027
India,Uttar Pradesh,Banda,80.55262669046157,25.47120021951936
India,Uttar Pradesh,Barabanki,81.37166054100763,26.91674239294599
India,Uttar Pradesh,Bareilly,79.41114726123931,28.45553052099095
India,Uttar Pradesh,Basti,82.60642135419018,26.789899668410794
India,Uttar Pradesh,Bijnor,78.38678404780202,29.392817353917476
India,Uttar Pradesh,Budaun,79.03157571331582,28.08645897443609
India,Uttar Pradesh,Bulandshahr,77.99918677657097,28.36670228552562
India,Uttar Pradesh,Chandauli,83.25276015071778,25.13946741204329
India,Uttar Pradesh,Chitrakoot,81.08126404645816,25.208935825130872
India,Uttar Pradesh,Deoria,83.82737357614461,26.425465614538197
India,Uttar Pradesh,Etah,78.70204011927983,27.517717316151362
India,Uttar Pradesh,Etawah,79.08139024029643,26.78954291259046
India,Uttar Pradesh,Farrukhabad,79.45148707238043,27.436304977992787
India,Uttar Pradesh,Fatehpur,80.79821480689854,25.877881138024943
India,Uttar Pradesh,Firozabad,78.45673911905904,27.20601003368692
India,Uttar Pradesh,Gautam Buddha Nagar,77.53741377947763,28.3957648466502
India,Uttar Pradesh,Ghaziabad,77.47630696512272,28.77845643750259
India,Uttar Pradesh,Ghazipur,83.54762871460231,25.62472918259934
India,Uttar Pradesh,Gonda,82.01252589793273,27.087736048093078
India,Uttar Pradesh,Gorakhpur,83.35993155870972,26.625704713688247
India,Uttar Pradesh,Hapur,77.87015322710201,28.71779869932667
India,Uttar Pradesh,Hardoi,80.15249211381939,27.33438762997174
India,Uttar Pradesh,Hathras,78.14403194473688,27.576147824844966
India,Uttar Pradesh,Jalaun,79.37968370491257,26.096317574245624
India,Uttar Pradesh,Jaunpur,82.56705604641482,25.749178198859983
India,Uttar Pradesh,Jhansi,78.94644493202465,25.510592085229824
India,Uttar Pradesh,Kannauj,79.67846090844753,27.017705976063635
India,Uttar Pradesh,Kanpur Dehat,79.8466630565659,26.44503165616654
India,Uttar Pradesh,Kanpur Nagar,80.20231184976963,26.392387743267992
India,Uttar Pradesh,Kaushambi,81.4589687986995,25.491520659811254
India,Uttar Pradesh,Lalitpur,78.55536209547066,24.657987992066097
India,Uttar Pradesh,Lucknow,80.89700406961708,26.846697085071504
India,Uttar Pradesh,Maharajganj,83.5007825837608,27.18814937447177
India,Uttar Pradesh,Mahoba,79.69269273903875,25.352393213339287
India,Uttar Pradesh,Mainpuri,79.04400700932082,27.186443188716346
India,Uttar Pradesh,Mathura,77.62079786926375,27.600621153727918
India,Uttar Pradesh,Mau,83.502818055662,26.035396670949662
India,Uttar Pradesh,Meerut,77.78360281389682,29.04163995170651
India,Uttar Pradesh,Mirzapur,82.61088768174542,24.98783266562601
India,Uttar Pradesh,Moradabad,78.78173732275083,28.87817855782671
India,Uttar Pradesh,Muzaffarnagar,77.72783131696045,29.417721573490084
India,Uttar Pradesh,Pilibhit,79.95036410620477,28.54777960368375
India,Uttar Pradesh,Rae Bareli,81.12559540634975,26.230549078889634
India,Uttar Pradesh,Rampur,79.09400176101768,28.801582162059717
India,Uttar Pradesh,Saharanpur,77.53533550621941,29.954680934357174
India,Uttar Pradesh,Sambhal,78.52764640084746,28.454090987908277
India,Uttar Pradesh,Shahjahanpur,79.83424659336595,27.981722018036123
India,Uttar Pradesh,Shamli,77.2764695464313,29.499572963920137
India,Uttar Pradesh,Shravasti,81.81582706426704,27.678408476296696
India,Uttar Pradesh,Siddharth Nagar,82.86031908338974,27.232808798251515
India,Uttar Pradesh,Sitapur,80.84695757282991,27.523179187983935
India,Uttar Pradesh,Sonbhadra,83.04554878287367,24.403573943893743
India,Uttar Pradesh,Sultanpur,82.21743716477886,26.24714054279353
India,Uttar Pradesh,Unnao,80.54996016527308,26.614339767091042
India,Uttar Pradesh,Varanasi,82.90902975239321,25.39063107171206
India,Uttarakhand,Almora,79.48897000026078,29.69516897749736
India,Uttarakhand,Bageshwar,79.84599799891323,29.99700673600593
India,Uttarakhand,Chamoli,79.55834795586031,30.49854253927764
India,Uttarakhand,Champawat,80.06174180247878,29.303058090106063
India,Uttarakhand,Dehradun,77.9597518543375,30.46861251636742
India,Uttarakhand,Nainital,79.45503287581818,29.316774237440246
India,Uttarakhand,Pithoragarh,80.33363290779343,30.111889927300624
India,Uttarakhand,Tehri Garhwal,78.56981907509703,30.442852059116912
India,West Bengal,Alipurduar,89.46110490996789,26.632952959542983
India,West Bengal,Bankura,87.12996628808175,23.138207346250937
India,West Bengal,Birbhum,87.66158609397874,23.951730347725526
India,West Bengal,Jalpaiguri,88.76428755595757,26.686545919744507
India,West Bengal,Maldah,88.08771387636554,25.135699334790697
India,West Bengal,Murshidabad,88.22706570124896,24.161446725058294
India,West Bengal,Nadia,88.51647314113518,23.476289232603456
India,West Bengal,Purba Medinipur,87.7743347464861,22.026699374542645
India,Andaman and Nicobar,Nicobar Islands,93.59909377073647,7.525464223153936
India,Andhra Pradesh,Visakhapatnam,82.68194440854047,17.884744012100967
India,Andhra Pradesh,Y.S.R.,78.77430269817067,14.45074652340695
India,Arunachal Pradesh,Dibang Valley,95.94281647026715,28.9551006779538
India,Assam,Kamrup Metropolitan,91.93086807761941,26.131404378439953
India,Bihar,Kaimur,83.5985297336745,24.992734104372897
India,Bihar,Purba Champaran,84.91640569508907,26.620732847534573
India,Chandigarh,Chandigarh,76.76827808622039,30.733838932780074
India,Chhattisgarh,Gariaband,82.26070145381118,20.369713397082045
India,Chhattisgarh,Kabeerdham,81.21612594594514,22.09115435649656
India,Chhattisgarh,Koriya,82.22876455281133,23.469272220728282
India,Chhattisgarh,Raigarh-C,83.2989384543504,22.08295932518769
India,Chhattisgarh,Rajnandgaon,80.81230786721981,21.038417040502512
India,Chhattisgarh,Uttar Bastar Kanker,81.12118692079605,20.134140813256273
India,Dadra and Nagar Haveli,Dadra and Nagar Haveli,73.08090142535934,20.19474194045413
India,Daman and Diu,Daman,72.85940734038087,20.413753940313864
India,Daman and Diu,Diu,70.94067132272079,20.717183160953848
India,Gujarat,Aravalli,73.33318257618804,23.46908037808116
India,Gujarat,Chhota Udaipur,73.86186789573594,22.205062358575493
India,Gujarat,Dahod,74.06687035564217,22.79755163466398
India,Gujarat,The Dangs,73.70614464618949,20.798623795662017
India,Haryana,Gurgaon,76.92190441059756,28.37472115971391
India,Himachal Pradesh,Bilaspur-HP,76.6576021141139,31.375341788240274
India,Himachal Pradesh,Lahul & Spiti,77.59920140190731,32.48336536514094
India,Jammu and Kashmir,Bandipore,74.9088909710648,34.517503230888906
India,Jammu and Kashmir,Kargil,76.47306503351322,33.88329079424351
India,Jammu and Kashmir,Leh (Ladakh),77.9480959618824,33.88468927604643
India,Jammu and Kashmir,Rajouri,74.37928386714965,33.2798973917673
India,Jammu and Kashmir,Shupiyan,74.83009558775957,33.76339734915131
India,Jharkhand,Kodarma,85.70239700901283,24.518497236503265
India,Jharkhand,Pashchimi Singhbhum,85.51346853306438,22.416460709876453
India,Jharkhand,Purbi Singhbhum,86.4472491925922,22.579150463381236
India,Jharkhand,Sahibganj,87.67436272504759,25.0070312964527
India,Jharkhand,Saraikela-kharsawan,85.94565083483154,22.84213057694746
India,Karnataka,Bagalkot,75.62653448650059,16.217995701149437
India,Karnataka,Bangalore Rural,77.56624897374402,13.217761447066772
India,Karnataka,Bangalore,77.58682464403552,12.942294809494626
India,Karnataka,Belgaum,74.82789852999453,16.117769983728902
India,Karnataka,Bellary,76.5305584263934,15.105032612912723
India,Karnataka,Bijapur-K,75.95336793957281,16.79153146799341
India,Karnataka,Chamrajnagar,77.09035864388416,11.94868298614062
India,Karnataka,Chikballapura,77.82826415113483,13.568754824257049
India,Karnataka,Chikmagalur,75.68958616646393,13.449436053623273
India,Karnataka,Dharwad,75.15628298355058,15.386488653549616
India,Karnataka,Gulbarga,76.86719102133614,17.257119294568668
India,Karnataka,Mysore,76.43608260659147,12.20217573224926
India,Karnataka,Shimoga,75.1760781761065,14.052251313625364
India,Karnataka,Tumkur,76.94143582026022,13.513510981500433
India,Kerala,Kasaragod,75.15247921009622,12.459359751028355
India,Lakshadweep,Lakshadweep,72.93961267117339,10.451273597275975
India,Madhya Pradesh,Agar Malwa,76.07018639711883,23.83389365876215
India,Madhya Pradesh,Ashoknagar,77.8694313490031,24.614118189865778
India,Madhya Pradesh,East Nimar,76.57000456504565,21.93876886767795
India,Madhya Pradesh,Hoshangabad,77.98442733120255,22.591336243579402
India,Madhya Pradesh,Narsimhapur,79.08131479452024,22.937401895946607
India,Madhya Pradesh,West Nimar,75.7744501929131,21.923184852941453
India,Maharashtra,Ahmadnagar,74.64550270538999,19.23321708826861
India,Maharashtra,Aurangabad-M,75.27591483413985,20.02266720419012
India,Maharashtra,Bid,75.80200053819489,18.925112704671665
India,Maharashtra,Buldana,76.40431817984621,20.51082539437804
India,Maharashtra,Garhchiroli,80.23423359824032,19.782282467934124
India,Maharashtra,Gondiya,80.15479966628193,21.120899223306214
India,Maharashtra,Mumbai City,72.83733064102253,18.98552790312027
India,Maharashtra,Mumbai Suburban,72.88212639160788,19.1427643384472
India,Meghalaya,Jaintia Hills,92.3805043701927,25.370872819434265
India,Mizoram,Lawangtlai,92.71582200522086,22.385811033127716
India,NCT of Delhi,West,77.1089795345416,28.646518974169425
India,Odisha,Anugul,84.90248348364177,20.98104274852065
India,Odisha,Balangir,83.16656829481384,20.58592275344057
India,Odisha,Bauda,84.1707209103992,20.641435044380973
India,Odisha,Debagarh,84.79732711451403,21.462336841262204
India,Odisha,Jajapur,86.14668189928318,20.84969486921776
India,Odisha,Subarnapur,83.81780261662547,20.926985020427043
India,Puducherry,Mahe,75.28613228486024,12.07424171738524
India,Puducherry,Puducherry,79.74830005519705,11.909316151103344
India,Puducherry,Yanam,82.24095003012978,16.717294494666984
India,Punjab,Bathinda,75.02997517374465,30.184054846049325
India,Punjab,Firozpur,74.66169381443756,30.890411513416574
India,Punjab,Muktsar,74.53061871776171,30.294645982824914
India,Punjab,Rupnagar,76.47279295051312,31.062522389132585
India,Punjab,Sahibzada Ajit Singh Nagar,76.72404572866557,30.687622866926066
India,Punjab,Shahid Bhagat Singh Nagar,76.14292123003376,31.11150668225918
India,Rajasthan,Chittaurgarh,74.78187750332724,24.835498192779916
India,Rajasthan,Dhaulpur,77.69562556277447,26.686454381491725
India,Rajasthan,Ganganagar,73.5983015795635,29.407765361601598
India,Rajasthan,Jalor,72.21691754193036,25.095054108152574
India,Rajasthan,Jhunjhunun,75.54498224398779,28.095589077917897
India,Sikkim,East Sikkim,88.67133017589981,27.292885581093298
India,Sikkim,North Sikkim,88.52635366690373,27.743675252263024
India,Sikkim,South Sikkim,88.38035955022063,27.287090758526286
India,Sikkim,West Sikkim,88.17392385810398,27.347110350704387
India,Tamil Nadu,Chennai,80.23495207417592,13.048086368619543
India,Tamil Nadu,Kancheepuram,79.93615675192125,12.681306074067061
India,Tamil Nadu,Nagappattinam,79.73608696338303,10.863691093005546
India,Tamil Nadu,Sivaganga,78.57595932715229,9.9070167725181
India,Tamil Nadu,Thiruvallur,79.93251947560466,13.235330784542631
India,Tamil Nadu,Thiruvarur,79.53460868630398,10.66934808221225
India,Tamil Nadu,Viluppuram,79.28446742363913,11.960325100139393
India,Tamil Nadu,Virudunagar,77.89435615866478,9.480564065318388
India,Telangana,Hyderabad,78.46413087192005,17.385620240920243
India,Telangana,Mahbubnagar,78.14044096047067,16.49343075890789
India,Telangana,Ranga Reddy,78.1722039181427,17.28405722096326
India,Tripura,Sipahijala,91.33558187335434,23.577062200479038
India,Tripura,Unokoti,92.04710030642852,24.18958225838066
India,Uttar Pradesh,Allahabad,81.96480868683727,25.299888574258176
India,Uttar Pradesh,Balrampur-UP,82.36882358473156,27.487147043980315
India,Uttar Pradesh,Faizabad,82.0705353278391,26.634722357769476
India,Uttar Pradesh,Hamirpur-UP,79.87068919605379,25.736558278648847
India,Uttar Pradesh,Kasganj,78.83677186850628,27.782238146587297
India,Uttar Pradesh,Kushinagar,83.92526576973947,26.864662494011586
India,Uttar Pradesh,Lakhimpur Kheri,80.65653924793344,28.12759650819718
India,Uttar Pradesh,Pratapgarh-UP,81.82248512407348,25.87642156058726
India,Uttar Pradesh,Sant Kabir Nagar,83.03009249071675,26.74788429052644
India,Uttar Pradesh,Sant Ravi Das Nagar,82.4556493724103,25.35098482899746
India,Uttarakhand,Garhwal,78.75665364758069,29.898658874291872
India,Uttarakhand,Hardwar,77.98869610659844,29.877275921502907
India,Uttarakhand,Rudraprayag,79.09849168330281,30.594824980009882
India,Uttarakhand,Udham Singh Nagar,79.49917330092798,29.04298460522849
India,Uttarakhand,Uttarkashi,78.58918538158969,30.978202900259525
India,West Bengal,Barddhaman,87.76325389393932,23.42533183817644
India,West Bengal,Dakshin Dinajpur,88.59255302199406,25.361570077309736
India,West Bengal,Darjiling,88.39236751138552,26.914295040678212
India,West Bengal,Haora,88.06455081582305,22.523696550001002
India,West Bengal,Hugli,88.07587628104955,22.881569471375844
India,West Bengal,Koch Bihar,89.34952752719457,26.292298992219404
India,West Bengal,Kolkata,88.35233742774909,22.551729628037528
India,West Bengal,North 24 Parganas,88.77822373097843,22.46295129591476
India,West Bengal,Pashchim Medinipur,87.2624070707434,22.410423098981216
India,West Bengal,Puruliya,86.41264960246819,23.274988767531635
India,West Bengal,South 24 Parganas,88.41605966425408,22.114311614646958
India,West Bengal,Uttar Dinajpur,88.15696108244913,25.874416967223983
,,,,
,,,,
,,,,
